g id	t id	f1	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f2	f20	f3	f4	f5	f6	f7	f8	f9
g38	t1332	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1333	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1334																				
g38	t1335																				
g38	t1336	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1337	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1338	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1339	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g38	t1340																				
g38	t1341	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	False	False	True	False	True
g39	t1342	False	True	False	False	False	True	False	False	True	False	False	False	True	True	False	False	True	True	False	False
g39	t1343	False	True	False	False	False	True	False	False	True	False	False	False	True	True	False	False	True	True	False	False
g39	t1344																				
g39	t1345	False	True	False	False	False	True	False	False	True	False	False	False	True	True	False	False	True	True	False	False
g39	t1346																				
g39	t1347	False	True	False	False	False	True	False	False	True	False	False	False	True	True	False	False	True	True	False	False
g4	t1348																				
g4	t1349	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1350																				
g4	t1351	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1352	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1353																				
g4	t1354																				
g4	t1355	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1356	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1357	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1358	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1359	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1360	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1361	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1362																				
g4	t1363	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g4	t1364																				
g4	t1365	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False	True	True	False
g40	t1366	False	False	False	False	True	True	True	False	False	False	False	False	True	False	False	True	False	True	False	True
g40	t1367	False	False	False	False	True	True	True	False	False	False	False	False	True	False	False	True	False	True	False	True
g40	t1368	False	False	False	False	True	True	True	False	False	False	False	False	True	False	False	True	False	True	False	True
g40	t1369																				
g40	t1370																				
g40	t1371																				
g40	t1372	False	False	False	False	True	True	True	False	False	False	False	False	True	False	False	True	False	True	False	True
g40	t1373	False	False	False	False	True	True	True	False	False	False	False	False	True	False	False	True	False	True	False	True
g41	t1374																				
g41	t1375	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g41	t1376	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g41	t1377	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g41	t1378																				
g41	t1379	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g41	t1380																				
g41	t1381																				
g41	t1382																				
g41	t1383	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g41	t1384	True	False	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	True	False	True
g42	t1385																				
g42	t1386	True	False	True	False	False	False	False	True	True	True	False	True	False	False	False	True	False	True	False	False
g42	t1387																				
g42	t1388	True	False	True	False	False	False	False	True	True	True	False	True	False	False	False	True	False	True	False	False
g42	t1389																				
g42	t1390	True	False	True	False	False	False	False	True	True	True	False	True	False	False	False	True	False	True	False	False
g42	t1391																				
g42	t1392	True	False	True	False	False	False	False	True	True	True	False	True	False	False	False	True	False	True	False	False
g43	t1393	False	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	True	False	True
g43	t1394																				
g43	t1395	False	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	True	False	True
g43	t1396																				
g43	t1397	False	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	True	False	True
g43	t1398	False	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	True	False	True
g43	t1399																				
g43	t1400																				
g43	t1401	False	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	True	False	True
g43	t1402																				
g44	t1403	True	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
g44	t1404	True	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
g44	t1405																				
g44	t1406																				
g44	t1407	True	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
g44	t1408																				
g44	t1409	True	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
g45	t1410	True	False	True	False	False	True	False	False	False	False	False	False	False	True	True	True	False	False	True	True
g45	t1411	True	False	True	False	False	True	False	False	False	False	False	False	False	True	True	True	False	False	True	True
g45	t1412																				
g45	t1413	True	False	True	False	False	True	False	False	False	False	False	False	False	True	True	True	False	False	True	True
g45	t1414																				
g45	t1415	True	False	True	False	False	True	False	False	False	False	False	False	False	True	True	True	False	False	True	True
g45	t1416																				
g46	t1417	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1418	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1419	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1420																				
g46	t1421																				
g46	t1422																				
g46	t1423	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1424	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1425	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1426	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1427	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g46	t1428																				
g46	t1429	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False
g47	t1430	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1431	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1432	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1433	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1434																				
g47	t1435																				
g47	t1436	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1437	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1438																				
g47	t1439	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g47	t1440																				
g47	t1441	True	False	False	False	True	False	False	False	True	False	True	True	False	True	False	False	False	True	False	False
g48	t1442	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1443	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1444																				
g48	t1445																				
g48	t1446	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1447	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1448	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1449	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1450																				
g48	t1451	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1452	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g48	t1453																				
g48	t1454																				
g48	t1455	False	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	False	False	True	False
g49	t1456	False	True	False	True	False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	True
g49	t1457																				
g49	t1458	False	True	False	True	False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	True
g49	t1459	False	True	False	True	False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	True
g49	t1460	False	True	False	True	False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	True
g49	t1461																				
g49	t1462	False	True	False	True	False	True	True	False	False	False	False	False	False	True	False	True	False	False	False	True
g49	t1463																				
g5	t1464																				
g5	t1465	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g5	t1466	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g5	t1467																				
g5	t1468																				
g5	t1469	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g5	t1470																				
g5	t1471	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g5	t1472	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g5	t1473	False	False	False	True	False	False	False	False	True	False	False	True	False	True	False	False	True	True	False	False
g50	t1474																				
g50	t1475																				
g50	t1476	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1477	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1478	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1479	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1480	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1481	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1482																				
g50	t1483	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1484	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g50	t1485	True	False	True	False	True	False	True	False	True	True	False	False	False	False	False	True	False	False	False	False
g51	t1486	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g51	t1487	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g51	t1488																				
g51	t1489	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g51	t1490																				
g51	t1491																				
g51	t1492	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g51	t1493	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g51	t1494	False	True	False	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	True	False
g52	t1495																				
g52	t1496	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1497																				
g52	t1498	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1499																				
g52	t1500	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1501	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1502	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1503	False	False	False	False	False	False	False	True	False	True	True	True	False	False	True	False	False	True	True	False
g52	t1504																				
g53	t1505																				
g53	t1506	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1507	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1508																				
g53	t1509	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1510	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1511	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1512																				
g53	t1513	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1514																				
g53	t1515	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1516	False	True	False	True	True	False	False	True	True	True	False	False	False	False	False	False	True	False	False	True
g53	t1517																				
g54	t1518																				
g54	t1519	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1520	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1521	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1522																				
g54	t1523	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1524	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1525	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1526	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1527																				
g54	t1528	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1529	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1530	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1531																				
g54	t1532	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1533	True	False	False	False	False	True	False	True	True	False	False	True	False	True	False	True	True	False	False	False
g54	t1534																				
g55	t1535	True	False	True	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	False	False
g55	t1536	True	False	True	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	False	False
g55	t1537																				
g55	t1538	True	False	True	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	False	False
g55	t1539	True	False	True	False	False	True	True	False	True	True	False	False	False	False	True	False	False	False	False	False
g55	t1540																				
g55	t1541																				
g56	t1542	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g56	t1543	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g56	t1544																				
g56	t1545	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g56	t1546	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g56	t1547																				
g56	t1548																				
g56	t1549																				
g56	t1550	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g56	t1551	True	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	False	False	True	False
g57	t1552	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1553	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1554	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1555																				
g57	t1556																				
g57	t1557	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1558	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1559																				
g57	t1560	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g57	t1561	False	False	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	True	False
g58	t1562																				
g58	t1563	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1564	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1565	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1566																				
g58	t1567																				
g58	t1568	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1569	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1570																				
g58	t1571																				
g58	t1572																				
g58	t1573																				
g58	t1574	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g58	t1575	True	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	True	True
g59	t1576	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	True	False
g59	t1577	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	True	False
g59	t1578																				
g59	t1579																				
g59	t1580																				
g59	t1581	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	True	False
g59	t1582																				
g59	t1583	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	True	False
g6	t1584	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1585																				
g6	t1586																				
g6	t1587	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1588	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1589	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1590	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1591	False	True	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	True	True
g6	t1592																				
g60	t1593	True	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	False	True	False
g60	t1594	True	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	False	True	False
g60	t1595	True	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	False	True	False
g60	t1596	True	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	False	True	False
g60	t1597	True	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	False	True	False
g60	t1598																				
g60	t1599																				
g60	t1600																				
g61	t1601	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1602	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1603	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1604	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1605	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1606																				
g61	t1607																				
g61	t1608																				
g61	t1609	True	True	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
g61	t1610																				
g62	t1611	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1612																				
g62	t1613	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1614	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1615	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1616	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1617	True	True	False	False	False	False	True	False	False	True	False	True	False	True	False	True	False	False	True	True
g62	t1618																				
g62	t1619																				
g63	t1620	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	True	True	False	True	False
g63	t1621																				
g63	t1622	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	True	True	False	True	False
g63	t1623																				
g63	t1624	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	True	True	False	True	False
g63	t1625																				
g63	t1626																				
g63	t1627	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	True	True	False	True	False
g63	t1628																				
g63	t1629	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	True	True	False	True	False
g64	t1630	True	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False
g64	t1631																				
g64	t1632	True	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False
g64	t1633																				
g64	t1634																				
g64	t1635	True	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False
g64	t1636	True	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False
g64	t1637	True	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False
g65	t1638																				
g65	t1639																				
g65	t1640	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1641	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1642																				
g65	t1643	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1644	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1645	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1646																				
g65	t1647	False	False	False	True	False	False	False	False	False	True	True	False	True	False	True	True	False	True	True	False
g65	t1648																				
g66	t1649	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1650	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1651																				
g66	t1652																				
g66	t1653	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1654	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1655																				
g66	t1656	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1657	False	False	True	True	False	True	False	True	False	False	False	True	False	False	False	True	True	False	False	True
g66	t1658																				
g67	t1659																				
g67	t1660	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False
g67	t1661																				
g67	t1662	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False
g67	t1663	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False
g67	t1664	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False
g67	t1665	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	True	False
g67	t1666																				
g67	t1667																				
g67	t1668																				
g68	t1669																				
g68	t1670	True	True	True	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False	False	False
g68	t1671																				
g68	t1672	True	True	True	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False	False	False
g68	t1673	True	True	True	False	True	True	True	False	False	False	True	False	False	False	False	False	True	False	False	False
g69	t1674	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1675	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1676	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1677																				
g69	t1678	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1679																				
g69	t1680																				
g69	t1681	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1682	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1683	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g69	t1684																				
g69	t1685																				
g69	t1686	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False
g7	t1687	True	False	False	True	True	True	False	False	False	True	False	True	False	False	False	True	True	False	False	True
g7	t1688																				
g7	t1689																				
g7	t1690	True	False	False	True	True	True	False	False	False	True	False	True	False	False	False	True	True	False	False	True
g7	t1691	True	False	False	True	True	True	False	False	False	True	False	True	False	False	False	True	True	False	False	True
g70	t1692																				
g70	t1693	False	True	True	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False
g70	t1694																				
g70	t1695	False	True	True	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False
g70	t1696																				
g70	t1697																				
g70	t1698	False	True	True	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False
g70	t1699	False	True	True	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False
g71	t1700	True	False	False	True	False	False	True	True	True	True	False	False	False	False	True	True	False	False	False	False
g71	t1701																				
g71	t1702	True	False	False	True	False	False	True	True	True	True	False	False	False	False	True	True	False	False	False	False
g71	t1703																				
g71	t1704	True	False	False	True	False	False	True	True	True	True	False	False	False	False	True	True	False	False	False	False
g71	t1705																				
g71	t1706	True	False	False	True	False	False	True	True	True	True	False	False	False	False	True	True	False	False	False	False
g71	t1707	True	False	False	True	False	False	True	True	True	True	False	False	False	False	True	True	False	False	False	False
g72	t1708																				
g72	t1709	False	True	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	True	False
g72	t1710																				
g72	t1711																				
g72	t1712	False	True	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	True	False
g72	t1713	False	True	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	True	False
g72	t1714																				
g72	t1715																				
g72	t1716	False	True	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	True	False
g72	t1717	False	True	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	True	False
g73	t1718	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1719	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1720	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1721	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1722																				
g73	t1723																				
g73	t1724	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1725	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1726	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	True	False
g73	t1727																				
g74	t1728	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1729	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1730	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1731	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1732	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1733	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1734																				
g74	t1735	False	False	False	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	True	True
g74	t1736																				
g75	t1737																				
g75	t1738	True	False	True	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False
g75	t1739																				
g75	t1740	True	False	True	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False
g75	t1741																				
g75	t1742																				
g75	t1743	True	False	True	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False
g75	t1744	True	False	True	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False
g76	t1745	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	True	True
g76	t1746																				
g76	t1747																				
g76	t1748																				
g76	t1749	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	True	True
g76	t1750	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	True	True
g77	t1751	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1752																				
g77	t1753	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1754	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1755	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1756	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1757	True	False	True	False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	True
g77	t1758																				
g77	t1759																				
g77	t1760																				
g77	t1761																				
g78	t1762	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
g78	t1763	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
